[mask] train episodes: 8000/10000 (holdout = 2000)
=== train gdm_reacher_s10.pt (faithful recipe, goal-cond sampled gap 1..100, eps<8000) ===
[cfg] {'subgoals': 'subgoals_reacher_dense.pt', 'out': 'gdm_reacher_s10.pt', 'device': 'cuda', 'seed': 42, 'mask': 'custom', 'custom_mask_file': 'reacher_train_mask.npy', 'window_rule': 'clamp', 'subgoal_step': 10, 'latent_dim': 192, 'n_future': 3, 'wg': 1, 'hidden': 512, 'depth': 11, 'heads': 8, 'mlp_ratio': 4.0, 'goal_cond': True, 'goal_rule': 'window', 'goal_gap': 1, 'goal_gap_max': 100, 'timesteps': 1000, 'parameterization': 'eps', 'schedule': 'linear', 'min_snr_gamma': 0.0, 'sampler': 'ddim', 'normalization': 'standardize', 'epochs': 20, 'batch_size': 128, 'lr': 5e-05, 'weight_decay': 0.001, 'grad_clip': 1.0, 'lr_schedule': 'warmup_cosine', 'warmup_frac': 0.01, 'amp': True, 'ema_decay': 0.0, 'num_workers': 0, 'log_every': 500}
[data] mask=customdeg: 8000 episodes used; 1600000 (cond,target) pairs; window_rule=clamp; file_stride=1 subgoal_step=10 => subgoal horizon = 10 frames  [GOAL-COND ablation, goal_rule=window gap=1]
[norm] native ||z|| mean=13.79 (sqrt(D)=13.86); standardize per-dim (mean|.|=0.035, std mean=0.993)
[model] GDM (DiT) head params = 53.44M (hidden=512 depth=11 heads=8); diffusion T=1000 param=eps schedule=linear sampler=ddim norm=standardize min_snr_gamma=0.0
[sched] warmup_cosine: total_steps=250000 warmup=2500 peak_lr=5.0e-05 -> 0 (eta_min)
  [iter 500] loss=0.38259 (run 0.89154, 76s, 152ms/it)
  [iter 1000] loss=0.15680 (run 0.53435, 104s, 104ms/it)
  [iter 1500] loss=0.13928 (run 0.39935, 133s, 88ms/it)
  [iter 2000] loss=0.08603 (run 0.32669, 162s, 81ms/it)
  [iter 2500] loss=0.07943 (run 0.27963, 192s, 77ms/it)
  [iter 3000] loss=0.07725 (run 0.24611, 221s, 74ms/it)
  [iter 3500] loss=0.05869 (run 0.22088, 250s, 71ms/it)
  [iter 4000] loss=0.05731 (run 0.20116, 279s, 70ms/it)
  [iter 4500] loss=0.04339 (run 0.18536, 307s, 68ms/it)
  [iter 5000] loss=0.03755 (run 0.17223, 336s, 67ms/it)
  [iter 5500] loss=0.05388 (run 0.16130, 364s, 66ms/it)
  [iter 6000] loss=0.04914 (run 0.15195, 393s, 65ms/it)
  [iter 6500] loss=0.04869 (run 0.14392, 422s, 65ms/it)
  [iter 7000] loss=0.05512 (run 0.13686, 452s, 65ms/it)
  [iter 7500] loss=0.05461 (run 0.13070, 481s, 64ms/it)
  [iter 8000] loss=0.03694 (run 0.12519, 511s, 64ms/it)
  [iter 8500] loss=0.03427 (run 0.12021, 541s, 64ms/it)
  [iter 9000] loss=0.04462 (run 0.11571, 570s, 63ms/it)
  [iter 9500] loss=0.03957 (run 0.11167, 599s, 63ms/it)
  [iter 10000] loss=0.02628 (run 0.10795, 628s, 63ms/it)
  [iter 10500] loss=0.03078 (run 0.10454, 658s, 63ms/it)
  [iter 11000] loss=0.03199 (run 0.10137, 686s, 62ms/it)
  [iter 11500] loss=0.03987 (run 0.09843, 716s, 62ms/it)
  [iter 12000] loss=0.03173 (run 0.09571, 745s, 62ms/it)
  [iter 12500] loss=0.03147 (run 0.09322, 774s, 62ms/it)
[epoch 01/20] loss=0.09322 iters=12500 (774s)
  [iter 13000] loss=0.04382 (run 0.03290, 803s, 62ms/it)
  [iter 13500] loss=0.02241 (run 0.03222, 832s, 62ms/it)
  [iter 14000] loss=0.02881 (run 0.03174, 861s, 62ms/it)
  [iter 14500] loss=0.03009 (run 0.03137, 890s, 61ms/it)
  [iter 15000] loss=0.02654 (run 0.03110, 920s, 61ms/it)
  [iter 15500] loss=0.02577 (run 0.03084, 949s, 61ms/it)
  [iter 16000] loss=0.02576 (run 0.03045, 978s, 61ms/it)
  [iter 16500] loss=0.03207 (run 0.03014, 1007s, 61ms/it)
  [iter 17000] loss=0.02399 (run 0.02988, 1036s, 61ms/it)
  [iter 17500] loss=0.02682 (run 0.02961, 1065s, 61ms/it)
  [iter 18000] loss=0.02763 (run 0.02938, 1094s, 61ms/it)
  [iter 18500] loss=0.02473 (run 0.02912, 1123s, 61ms/it)
  [iter 19000] loss=0.03048 (run 0.02891, 1152s, 61ms/it)
  [iter 19500] loss=0.02302 (run 0.02872, 1181s, 61ms/it)
  [iter 20000] loss=0.02354 (run 0.02850, 1210s, 60ms/it)
  [iter 20500] loss=0.02774 (run 0.02828, 1239s, 60ms/it)
  [iter 21000] loss=0.02575 (run 0.02809, 1268s, 60ms/it)
  [iter 21500] loss=0.02007 (run 0.02792, 1297s, 60ms/it)
  [iter 22000] loss=0.02637 (run 0.02775, 1326s, 60ms/it)
  [iter 22500] loss=0.02476 (run 0.02759, 1356s, 60ms/it)
  [iter 23000] loss=0.02486 (run 0.02741, 1385s, 60ms/it)
  [iter 23500] loss=0.03335 (run 0.02725, 1415s, 60ms/it)
  [iter 24000] loss=0.03365 (run 0.02705, 1444s, 60ms/it)
  [iter 24500] loss=0.02709 (run 0.02689, 1473s, 60ms/it)
  [iter 25000] loss=0.04252 (run 0.02672, 1502s, 60ms/it)
