env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,gcblind_off_s123,25,8,42|43|44|45|46|47|48|49,79.30,1.07,76.56|83.59|79.69|76.56|78.91|75.78|83.59|79.69,0.400
cube,gcblind_off_s42,25,8,42|43|44|45|46|47|48|49,80.66,0.88,80.47|85.94|78.91|79.69|81.25|77.34|80.47|81.25,0.400
cube,gcblind_off_s456,25,8,42|43|44|45|46|47|48|49,84.67,0.68,86.72|86.72|85.16|83.59|85.16|82.03|85.94|82.03,0.400
cube,gcevery_off_s123,25,8,42|43|44|45|46|47|48|49,75.10,0.60,75.00|75.78|73.44|75.78|72.66|78.12|74.22|75.78,1.000
cube,gcevery_off_s42,25,8,42|43|44|45|46|47|48|49,74.90,0.94,71.88|78.91|76.56|74.22|71.88|77.34|72.66|75.78,1.000
cube,gcevery_off_s456,25,8,42|43|44|45|46|47|48|49,77.64,0.75,77.34|77.34|79.69|75.00|75.00|80.47|76.56|79.69,1.000
cube,gcidm_imag,25,8,42|43|44|45|46|47|48|49,82.23,0.76,85.16|81.25|80.47|82.81|85.16|82.03|82.03|78.91,0.815
cube,gcidm_off_s123,25,8,42|43|44|45|46|47|48|49,70.12,0.29,71.09|69.53|70.31|70.31|68.75|69.53|71.09|70.31,
cube,gcidm_off_s42,25,8,42|43|44|45|46|47|48|49,71.48,0.36,73.44|71.88|71.09|71.88|70.31|70.31|71.09|71.88,
cube,gcidm_off_s456,25,8,42|43|44|45|46|47|48|49,77.05,0.33,77.34|77.34|77.34|76.56|76.56|75.78|76.56|78.91,
cube,gcidm_router,25,8,42|43|44|45|46|47|48|49,78.42,0.59,78.12|78.12|79.69|77.34|75.78|80.47|77.34|80.47,0.887
cube,gcrouter_off_s42,25,8,42|43|44|45|46|47|48|49,77.44,0.58,77.34|76.56|78.91|75.00|80.47|77.34|76.56|77.34,0.895
cube,gcsurv_off_s123,25,8,42|43|44|45|46|47|48|49,80.37,0.85,78.12|77.34|80.47|82.03|84.38|80.47|78.12|82.03,0.828
cube,gcsurv_off_s42,25,8,42|43|44|45|46|47|48|49,79.59,0.77,81.25|79.69|77.34|75.78|79.69|80.47|79.69|82.81,0.829
cube,gcsurv_off_s456,25,8,42|43|44|45|46|47|48|49,81.84,1.03,79.69|81.25|76.56|81.25|85.94|83.59|84.38|82.03,0.820
cube,icem_blindk,25,8,42|43|44|45|46|47|48|49,67.97,0.71,69.53|67.19|70.31|69.53|67.19|68.75|64.06|67.19,0.444
cube,icem_ffjepa_s10k3,25,8,42|43|44|45|46|47|48|49,65.82,0.94,66.41|70.31|63.28|68.75|66.41|63.28|64.84|63.28,
cube,icem_flat_rh5,25,8,42|43|44|45|46|47|48|49,61.33,0.39,60.94|60.16|60.16|62.50|60.94|60.94|61.72|63.28,
cube,icem_router,25,8,42|43|44|45|46|47|48|49,62.11,0.36,62.50|63.28|60.94|62.50|62.50|63.28|60.94|60.94,0.965
cube,icem_surveyor,25,8,42|43|44|45|46|47|48|49,67.87,0.48,68.75|69.53|68.75|67.97|66.41|65.62|68.75|67.19,0.829
cube,imagine,25,8,42|43|44|45|46|47|48|49,66.70,1.26,61.72|69.53|65.62|70.31|62.50|67.97|71.09|64.84,0.507
cube,leflow_accept,25,8,42|43|44|45|46|47|48|49,28.42,0.87,28.12|29.69|25.78|27.34|32.81|25.00|28.91|29.69,0.988
cube,leflow_blind,25,8,42|43|44|45|46|47|48|49,45.90,1.13,41.41|46.09|45.31|46.09|42.97|44.53|50.00|50.78,0.400
cube,leflow_every,25,8,42|43|44|45|46|47|48|49,26.56,0.86,26.56|25.78|24.22|28.12|30.47|22.66|28.12|26.56,1.000
cube,leflow_rh10,25,8,42|43|44|45|46|47|48|49,66.70,0.61,67.19|65.62|68.75|64.84|69.53|66.41|64.84|66.41,
cube,leflow_router,25,8,42|43|44|45|46|47|48|49,59.96,0.81,61.72|60.94|63.28|55.47|60.16|59.38|59.38|59.38,0.998
cube,leflow,25,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,mppi_blindk,25,8,42|43|44|45|46|47|48|49,32.42,1.05,29.69|30.47|30.47|36.72|29.69|35.94|35.16|31.25,0.435
cube,mppi_ffjepa_s10k3,25,8,42|43|44|45|46|47|48|49,30.37,1.13,27.34|28.12|26.56|31.25|28.12|34.38|33.59|33.59,
cube,mppi_flat_rh5,25,8,42|43|44|45|46|47|48|49,21.58,1.16,17.97|17.97|25.00|24.22|21.88|25.78|17.97|21.88,
cube,mppi_router,25,8,42|43|44|45|46|47|48|49,42.28,0.80,45.31|43.75|38.28|40.62|41.41|43.75|41.41|43.75,0.990
cube,mppi_surveyor,25,8,42|43|44|45|46|47|48|49,31.45,1.25,29.69|30.47|29.69|30.47|26.56|38.28|32.03|34.38,0.946
cube,blindk,50,8,42|43|44|45|46|47|48|49,50.20,0.76,50.00|46.88|52.34|53.12|50.00|47.66|51.56|50.00,0.423
cube,ffjepa_s10k3,50,8,42|43|44|45|46|47|48|49,43.36,0.69,39.84|42.19|45.31|45.31|42.97|43.75|42.19|45.31,
cube,gcblind_off_s123,50,8,42|43|44|45|46|47|48|49,75.68,1.10,79.69|75.00|75.00|76.56|78.12|72.66|70.31|78.12,0.400
cube,gcblind_off_s42,50,8,42|43|44|45|46|47|48|49,71.19,0.56,71.09|70.31|68.75|71.88|71.09|71.88|74.22|70.31,0.400
