env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
pusht,gd_router_k4_tauown,25,8,42|43|44|45|46|47|48|49,99.37,0.13,99.61|99.61|99.61|98.83|99.61|99.61|99.22|98.83,0.886
pusht,gd_router_k8_tauown,25,8,42|43|44|45|46|47|48|49,99.12,0.10,99.22|99.22|98.83|98.83|99.61|98.83|99.22|99.22,0.883
pusht,icem_router_k2_tauown,25,8,42|43|44|45|46|47|48|49,96.73,0.21,97.27|96.09|96.88|97.27|97.27|95.70|96.88|96.48,1.000
pusht,icem_router_k4_tauown,25,8,42|43|44|45|46|47|48|49,97.27,0.26,97.66|97.66|96.48|98.05|97.27|96.88|96.09|98.05,0.881
pusht,icem_router_k8_tauown,25,8,42|43|44|45|46|47|48|49,97.27,0.18,97.27|97.66|96.88|98.05|97.66|96.88|96.48|97.27,0.883
pusht,mppi_router_k2_tauown,25,8,42|43|44|45|46|47|48|49,94.04,0.60,93.36|94.92|96.48|93.75|90.62|94.53|93.75|94.92,1.000
pusht,mppi_router_k4_tauown,25,8,42|43|44|45|46|47|48|49,96.68,0.45,95.70|96.88|94.53|97.27|96.09|98.44|98.05|96.48,0.909
pusht,mppi_router_k8_tauown,25,8,42|43|44|45|46|47|48|49,96.78,0.26,96.09|96.88|96.09|96.48|96.09|98.05|97.66|96.88,0.897
pusht,router_k2_tauown,25,8,42|43|44|45|46|47|48|49,98.05,0.29,98.05|98.05|96.48|98.83|97.27|98.83|98.44|98.44,1.000
pusht,router_k4_tauown,25,8,42|43|44|45|46|47|48|49,99.56,0.12,99.61|99.22|99.61|99.22|100.00|100.00|99.61|99.22,0.894
pusht,router_k8_tauown,25,8,42|43|44|45|46|47|48|49,99.51,0.16,99.61|98.83|100.00|98.83|99.61|99.61|100.00|99.61,0.871
pusht,gcrouter_off_s42_k2_tauown,150,8,42|43|44|45|46|47|48|49,15.92,0.75,13.28|17.97|15.23|19.14|13.67|17.58|15.62|14.84,1.000
pusht,gcrouter_off_s42_k4_tauown,150,8,42|43|44|45|46|47|48|49,96.19,0.28,96.48|96.48|96.88|94.92|95.31|97.27|96.48|95.70,0.702
pusht,gcrouter_off_s42_k8_tauown,150,8,42|43|44|45|46|47|48|49,97.22,0.23,96.48|98.05|97.27|97.27|96.09|97.66|97.27|97.66,0.692
pusht,gd_router_k2_tauown,150,8,42|43|44|45|46|47|48|49,66.99,0.64,66.02|68.75|67.19|66.80|64.84|70.31|66.80|65.23,1.000
pusht,gd_router_k4_tauown,150,8,42|43|44|45|46|47|48|49,97.56,0.30,97.27|98.05|98.05|96.09|98.83|96.88|97.27|98.05,0.552
pusht,gd_router_k8_tauown,150,8,42|43|44|45|46|47|48|49,98.39,0.25,98.44|98.05|97.66|99.61|98.44|97.66|99.22|98.05,0.531
pusht,icem_router_k2_tauown,150,8,42|43|44|45|46|47|48|49,53.27,0.69,51.56|54.69|50.39|53.91|51.17|53.91|55.08|55.47,1.000
pusht,icem_router_k4_tauown,150,8,42|43|44|45|46|47|48|49,95.07,0.46,95.70|96.48|96.88|95.70|93.75|93.36|94.14|94.53,0.586
pusht,icem_router_k8_tauown,150,8,42|43|44|45|46|47|48|49,96.24,0.26,96.09|95.70|95.31|97.66|96.48|96.48|95.70|96.48,0.569
pusht,mppi_router_k2_tauown,150,8,42|43|44|45|46|47|48|49,58.20,1.03,59.77|58.98|60.94|53.12|59.77|56.25|61.33|55.47,1.000
pusht,mppi_router_k4_tauown,150,8,42|43|44|45|46|47|48|49,96.09,0.39,96.48|97.27|96.48|96.88|96.48|95.31|96.09|93.75,0.603
pusht,mppi_router_k8_tauown,150,8,42|43|44|45|46|47|48|49,97.12,0.50,97.66|97.27|98.44|94.92|95.70|97.27|99.22|96.48,0.585
pusht,router_k2_tauown,150,8,42|43|44|45|46|47|48|49,60.06,1.25,64.84|56.25|62.89|60.16|57.81|54.69|62.50|61.33,1.000
pusht,router_k4_tauown,150,8,42|43|44|45|46|47|48|49,97.27,0.26,98.05|96.88|98.44|97.27|97.27|97.27|96.09|96.88,0.524
pusht,router_k8_tauown,150,8,42|43|44|45|46|47|48|49,97.90,0.35,98.83|97.66|97.27|98.44|96.09|98.83|98.83|97.27,0.501
reacher,gcrouter_off_s42_k16_tauown,25,8,42|43|44|45|46|47|48|49,94.53,0.55,96.09|92.97|94.53|95.31|92.19|93.75|96.88|94.53,0.613
reacher,gcrouter_off_s42_k2_tauown,25,8,42|43|44|45|46|47|48|49,97.85,0.41,96.88|99.22|96.88|98.44|97.66|99.22|98.44|96.09,1.000
reacher,gcrouter_off_s42_k8_tauown,25,8,42|43|44|45|46|47|48|49,94.63,0.48,94.53|93.75|93.75|95.31|92.97|93.75|96.09|96.88,0.618
reacher,gd_router_k16_tauown,25,8,42|43|44|45|46|47|48|49,96.48,0.85,96.09|98.44|99.22|95.31|92.19|96.09|99.22|95.31,0.966
reacher,gd_router_k2_tauown,25,8,42|43|44|45|46|47|48|49,96.78,0.77,96.09|92.97|99.22|99.22|94.53|96.88|97.66|97.66,1.000
reacher,gd_router_k4_tauown,25,8,42|43|44|45|46|47|48|49,96.88,0.86,96.09|96.09|99.22|98.44|92.19|98.44|95.31|99.22,0.992
reacher,icem_router_k16_tauown,25,8,42|43|44|45|46|47|48|49,98.63,0.51,97.66|100.00|98.44|96.09|97.66|100.00|100.00|99.22,0.917
reacher,icem_router_k2_tauown,25,8,42|43|44|45|46|47|48|49,99.81,0.13,99.22|100.00|99.22|100.00|100.00|100.00|100.00|100.00,1.000
