env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,mppi_flat_rh5,25,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,mppi_router,25,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,1.000
cube,mppi_surveyor,25,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,1.000
cube,blindk,50,8,42|43|44|45|46|47|48|49,99.41,0.24,99.22|98.44|100.00|100.00|100.00|98.44|99.22|100.00,0.928
cube,ffjepa_s10k3,50,8,42|43|44|45|46|47|48|49,99.12,0.34,100.00|98.44|100.00|100.00|98.44|97.66|98.44|100.00,
cube,icem_blindk,50,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,0.907
cube,icem_ffjepa_s10k3,50,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
cube,icem_flat_rh5,50,8,42|43|44|45|46|47|48|49,99.90,0.10,100.00|100.00|100.00|99.22|100.00|100.00|100.00|100.00,
cube,icem_router,50,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,0.125
cube,icem_surveyor,50,8,42|43|44|45|46|47|48|49,99.90,0.10,100.00|99.22|100.00|100.00|100.00|100.00|100.00|100.00,0.985
cube,mppi_blindk,50,8,42|43|44|45|46|47|48|49,90.43,0.85,90.62|87.50|91.41|92.19|89.06|87.50|94.53|90.62,0.683
cube,mppi_ffjepa_s10k3,50,8,42|43|44|45|46|47|48|49,90.53,0.88,90.62|90.62|89.84|92.19|89.84|86.72|95.31|89.06,
cube,mppi_flat_rh5,50,8,42|43|44|45|46|47|48|49,84.38,0.66,86.72|85.16|82.81|85.16|81.25|82.81|85.94|85.16,
cube,mppi_router,50,8,42|43|44|45|46|47|48|49,92.68,0.66,93.75|91.41|90.62|91.41|91.41|95.31|92.19|95.31,0.125
cube,mppi_surveyor,50,8,42|43|44|45|46|47|48|49,90.82,0.88,90.62|89.84|91.41|92.97|90.62|87.50|95.31|88.28,0.985
