env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
pusht,gd_voracle_s10,50,8,42|43|44|45|46|47|48|49,69.04,1.31,66.80|66.80|66.80|63.67|73.44|69.14|71.48|74.22,
pusht,icem_oracle_s10,50,8,42|43|44|45|46|47|48|49,96.34,0.19,96.09|96.48|96.48|95.31|96.48|96.09|96.48|97.27,
pusht,icem_voracle_s10,50,8,42|43|44|45|46|47|48|49,72.61,0.78,74.22|76.56|71.09|71.48|69.53|71.48|72.66|73.83,
pusht,mppi_oracle_s10,50,8,42|43|44|45|46|47|48|49,89.94,0.49,92.97|89.45|89.06|89.06|91.02|89.45|89.06|89.45,
pusht,mppi_voracle_s10,50,8,42|43|44|45|46|47|48|49,60.25,0.54,58.20|60.55|60.16|60.94|60.55|61.72|62.11|57.81,
pusht,oracle_s10,50,8,42|43|44|45|46|47|48|49,97.32,0.16,97.66|97.66|97.66|96.48|96.88|97.27|97.27|97.66,
pusht,voracle_s10,50,8,42|43|44|45|46|47|48|49,69.58,0.72,68.36|68.36|70.70|69.92|71.09|69.53|66.02|72.66,
pusht,gd_oracle_s10,75,8,42|43|44|45|46|47|48|49,92.24,0.89,94.92|87.89|90.23|95.70|92.97|92.19|91.02|92.97,
pusht,icem_oracle_s10,75,8,42|43|44|45|46|47|48|49,92.24,0.45,92.19|91.80|92.19|92.97|94.14|91.02|93.36|90.23,
pusht,mppi_oracle_s10,75,8,42|43|44|45|46|47|48|49,79.74,0.63,81.64|78.91|80.86|76.56|78.12|81.64|79.69|80.47,
pusht,oracle_s10,75,8,42|43|44|45|46|47|48|49,88.91,0.47,91.41|89.06|88.67|88.67|90.23|87.50|87.50|88.28,
pusht,gd_oracle_s10,100,8,42|43|44|45|46|47|48|49,89.01,0.46,89.84|89.45|88.67|90.23|90.62|87.89|86.72|88.67,
pusht,gd_voracle_s10,100,8,42|43|44|45|46|47|48|49,38.18,0.56,39.06|35.94|38.28|39.45|40.23|35.94|37.50|39.06,
pusht,icem_oracle_s10,100,8,42|43|44|45|46|47|48|49,90.23,0.40,89.45|92.19|90.23|90.23|90.23|91.02|90.23|88.28,
pusht,icem_voracle_s10,100,8,42|43|44|45|46|47|48|49,40.77,0.50,41.41|40.23|38.28|43.36|41.02|41.02|40.62|40.23,
pusht,mppi_oracle_s10,100,8,42|43|44|45|46|47|48|49,73.83,0.47,75.00|75.78|73.83|73.05|73.44|71.48|73.44|74.61,
pusht,mppi_voracle_s10,100,8,42|43|44|45|46|47|48|49,31.79,0.72,29.30|34.77|30.86|32.81|30.86|31.64|34.38|29.69,
pusht,oracle_s10,100,8,42|43|44|45|46|47|48|49,91.11,0.35,90.23|89.84|91.80|91.02|90.62|92.97|91.02|91.41,
pusht,voracle_s10,100,8,42|43|44|45|46|47|48|49,45.51,0.97,47.27|42.97|49.22|48.44|46.88|42.19|43.75|43.36,
pusht,gd_oracle_s10,150,8,42|43|44|45|46|47|48|49,81.25,0.80,79.69|78.52|83.20|82.03|83.20|82.42|83.20|77.73,
pusht,gd_voracle_s10,150,8,42|43|44|45|46|47|48|49,25.10,0.78,21.88|25.78|25.78|21.48|25.78|26.56|25.78|27.73,
pusht,icem_oracle_s10,150,8,42|43|44|45|46|47|48|49,72.95,0.38,71.88|73.83|73.83|72.27|71.48|74.61|73.05|72.66,
pusht,icem_voracle_s10,150,8,42|43|44|45|46|47|48|49,26.07,0.50,26.17|27.73|26.95|27.34|26.56|23.83|24.22|25.78,
pusht,mppi_oracle_s10,150,8,42|43|44|45|46|47|48|49,57.67,0.83,62.11|56.25|55.86|57.03|56.25|57.03|60.55|56.25,
pusht,mppi_voracle_s10,150,8,42|43|44|45|46|47|48|49,18.36,0.75,19.53|15.23|16.02|19.53|16.80|21.09|20.31|18.36,
pusht,oracle_s10,150,8,42|43|44|45|46|47|48|49,83.84,1.07,88.28|84.38|83.98|81.64|82.42|87.50|83.59|78.91,
pusht,voracle_s10,150,8,42|43|44|45|46|47|48|49,31.49,0.79,32.03|35.16|30.08|28.52|33.20|28.91|31.64|32.42,
reacher,gd_oracle_s10,25,8,42|43|44|45|46|47|48|49,41.11,1.30,41.41|39.06|44.53|37.50|38.28|39.06|40.62|48.44,
reacher,icem_oracle_s10,25,8,42|43|44|45|46|47|48|49,26.37,0.98,27.34|26.56|30.47|27.34|21.09|25.00|28.12|25.00,
reacher,mppi_oracle_s10,25,8,42|43|44|45|46|47|48|49,44.53,0.97,45.31|43.75|43.75|48.44|42.97|42.97|40.62|48.44,
reacher,oracle_s10,25,8,42|43|44|45|46|47|48|49,32.62,0.81,32.81|32.81|31.25|33.59|30.47|32.03|30.47|37.50,
reacher,gd_oracle_s10,50,8,42|43|44|45|46|47|48|49,98.54,0.48,99.22|100.00|98.44|96.88|99.22|99.22|99.22|96.09,
reacher,gd_voracle_s10,50,8,42|43|44|45|46|47|48|49,20.02,1.49,16.41|22.66|20.31|22.66|13.28|26.56|21.09|17.19,
reacher,icem_oracle_s10,50,8,42|43|44|45|46|47|48|49,98.25,0.13,97.66|98.44|98.44|98.44|98.44|97.66|98.44|98.44,
reacher,icem_voracle_s10,50,8,42|43|44|45|46|47|48|49,66.11,0.86,65.62|68.75|65.62|61.72|68.75|67.97|66.41|64.06,
reacher,mppi_oracle_s10,50,8,42|43|44|45|46|47|48|49,90.13,0.74,88.28|89.84|94.53|91.41|90.62|89.06|89.06|88.28,
reacher,mppi_voracle_s10,50,8,42|43|44|45|46|47|48|49,16.02,1.03,13.28|18.75|17.97|14.06|15.62|16.41|11.72|20.31,
reacher,oracle_s10,50,8,42|43|44|45|46|47|48|49,99.22,0.00,99.22|99.22|99.22|99.22|99.22|99.22|99.22|99.22,
reacher,voracle_s10,50,8,42|43|44|45|46|47|48|49,42.48,1.53,44.53|36.72|46.88|39.84|46.88|37.50|40.62|46.88,
reacher,gd_oracle_s10,100,8,42|43|44|45|46|47|48|49,99.90,0.10,100.00|99.22|100.00|100.00|100.00|100.00|100.00|100.00,
reacher,gd_voracle_s10,100,8,42|43|44|45|46|47|48|49,12.11,0.61,13.28|12.50|10.94|13.28|14.06|10.16|13.28|9.38,
reacher,icem_oracle_s10,100,8,42|43|44|45|46|47|48|49,98.63,0.13,98.44|98.44|99.22|98.44|99.22|98.44|98.44|98.44,
reacher,icem_voracle_s10,100,8,42|43|44|45|46|47|48|49,58.30,1.01,59.38|60.94|53.91|54.69|57.03|58.59|61.72|60.16,
reacher,mppi_oracle_s10,100,8,42|43|44|45|46|47|48|49,98.15,0.33,98.44|97.66|99.22|99.22|98.44|96.88|96.88|98.44,
reacher,mppi_voracle_s10,100,8,42|43|44|45|46|47|48|49,10.55,0.64,13.28|10.94|10.16|10.16|7.81|10.94|12.50|8.59,
reacher,oracle_s10,100,8,42|43|44|45|46|47|48|49,99.81,0.13,99.22|100.00|99.22|100.00|100.00|100.00|100.00|100.00,
reacher,voracle_s10,100,8,42|43|44|45|46|47|48|49,25.98,1.24,17.97|27.34|27.34|28.91|24.22|28.12|27.34|26.56,
reacher,gd_oracle_s10,150,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
reacher,gd_voracle_s10,150,8,42|43|44|45|46|47|48|49,12.40,0.62,13.28|15.62|12.50|11.72|12.50|11.72|9.38|12.50,
reacher,icem_oracle_s10,150,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
reacher,icem_voracle_s10,150,8,42|43|44|45|46|47|48|49,57.72,1.02,55.47|53.91|57.81|55.47|60.94|56.25|60.94|60.94,
reacher,mppi_oracle_s10,150,8,42|43|44|45|46|47|48|49,99.61,0.15,99.22|99.22|100.00|100.00|100.00|100.00|99.22|99.22,
reacher,mppi_voracle_s10,150,8,42|43|44|45|46|47|48|49,11.62,0.31,12.50|10.16|11.72|11.72|10.94|10.94|12.50|12.50,
reacher,oracle_s10,150,8,42|43|44|45|46|47|48|49,100.00,0.00,100.00|100.00|100.00|100.00|100.00|100.00|100.00|100.00,
reacher,voracle_s10,150,8,42|43|44|45|46|47|48|49,25.20,1.00,21.88|21.09|24.22|27.34|25.78|26.56|25.00|29.69,
