env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
pusht,icem_router_tau0.207,150,8,42|43|44|45|46|47|48|49,92.87,0.52,94.92|92.58|92.97|90.62|91.41|92.19|94.14|94.14,0.703
pusht,icem_router_tau0.268,150,8,42|43|44|45|46|47|48|49,92.97,0.61,91.02|92.19|95.70|94.53|93.75|92.58|93.36|90.62,0.575
pusht,mppi_router_tau0.207,150,8,42|43|44|45|46|47|48|49,94.38,0.70,95.31|96.48|97.27|95.31|93.36|92.97|92.19|92.19,0.713
pusht,mppi_router_tau0.268,150,8,42|43|44|45|46|47|48|49,95.21,0.30,96.09|95.31|96.48|94.92|95.31|93.75|94.53|95.31,0.613
pusht,router_tau0.207,150,8,42|43|44|45|46|47|48|49,96.73,0.35,95.31|97.66|96.09|98.05|95.70|96.48|97.66|96.88,0.631
pusht,router_tau0.268,150,8,42|43|44|45|46|47|48|49,96.34,0.21,96.88|95.70|96.48|95.70|96.48|95.70|96.48|97.27,0.532
reacher,gcrouter_off_s42_tau0.102,25,8,42|43|44|45|46|47|48|49,93.46,0.21,93.75|94.53|92.97|92.97|93.75|92.97|93.75|92.97,0.650
reacher,gcrouter_off_s42_tau0.111,25,8,42|43|44|45|46|47|48|49,96.00,0.70,96.88|95.31|98.44|94.53|92.19|97.66|96.09|96.88,0.622
reacher,gd_router_tau0.102,25,8,42|43|44|45|46|47|48|49,95.71,0.77,92.19|96.88|96.88|97.66|96.88|92.97|97.66|94.53,0.985
reacher,gd_router_tau0.111,25,8,42|43|44|45|46|47|48|49,96.39,0.57,96.09|96.88|98.44|96.09|92.97|96.88|96.09|97.66,0.943
reacher,icem_router_tau0.102,25,8,42|43|44|45|46|47|48|49,99.22,0.29,99.22|99.22|97.66|100.00|100.00|98.44|100.00|99.22,0.929
reacher,icem_router_tau0.111,25,8,42|43|44|45|46|47|48|49,99.32,0.23,100.00|99.22|99.22|98.44|98.44|100.00|99.22|100.00,0.962
reacher,mppi_router_tau0.102,25,8,42|43|44|45|46|47|48|49,79.20,1.49,77.34|83.59|83.59|75.78|85.16|74.22|77.34|76.56,0.989
reacher,mppi_router_tau0.111,25,8,42|43|44|45|46|47|48|49,80.76,1.76,80.47|85.94|73.44|89.06|79.69|82.03|76.56|78.91,1.000
reacher,router_tau0.102,25,8,42|43|44|45|46|47|48|49,98.93,0.25,98.44|99.22|97.66|99.22|100.00|98.44|99.22|99.22,0.943
reacher,router_tau0.111,25,8,42|43|44|45|46|47|48|49,98.83,0.29,99.22|99.22|99.22|97.66|97.66|100.00|98.44|99.22,0.918
reacher,gcrouter_off_s42_tau0.102,150,8,42|43|44|45|46|47|48|49,95.12,0.44,96.09|95.31|95.31|95.31|92.97|96.88|95.31|93.75,0.787
reacher,gcrouter_off_s42_tau0.111,150,8,42|43|44|45|46|47|48|49,95.22,0.56,92.97|96.09|94.53|96.88|95.31|96.88|96.09|92.97,0.755
reacher,gd_router_tau0.102,150,8,42|43|44|45|46|47|48|49,92.09,0.65,92.19|90.62|89.06|92.19|91.41|94.53|92.19|94.53,0.957
reacher,gd_router_tau0.111,150,8,42|43|44|45|46|47|48|49,92.97,0.64,94.53|92.19|91.41|92.97|94.53|92.97|95.31|89.84,0.951
reacher,icem_router_tau0.102,150,8,42|43|44|45|46|47|48|49,92.28,0.90,92.19|92.97|90.62|96.88|92.19|94.53|89.06|89.84,0.893
reacher,icem_router_tau0.111,150,8,42|43|44|45|46|47|48|49,91.50,0.72,89.06|91.41|94.53|92.97|89.84|92.97|89.06|92.19,0.872
reacher,mppi_router_tau0.102,150,8,42|43|44|45|46|47|48|49,94.14,0.61,96.88|92.97|92.97|96.09|92.19|93.75|95.31|92.97,0.987
reacher,mppi_router_tau0.111,150,8,42|43|44|45|46|47|48|49,93.75,0.53,95.31|91.41|92.97|95.31|92.19|95.31|93.75|93.75,0.984
reacher,router_tau0.102,150,8,42|43|44|45|46|47|48|49,91.02,0.78,87.50|89.84|91.41|89.84|92.19|94.53|92.97|89.84,0.899
reacher,router_tau0.111,150,8,42|43|44|45|46|47|48|49,90.04,0.99,84.38|89.84|92.19|93.75|89.06|89.06|91.41|90.62,0.895
