env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
tworoom,icem_router_mp_rt0.10,50,8,42|43|44|45|46|47|48|49,84.18,2.01,85.94|87.50|73.44|87.50|79.69|84.38|82.81|92.19,0.944
tworoom,icem_router_rt0.10,50,8,42|43|44|45|46|47|48|49,84.18,2.01,85.94|87.50|73.44|87.50|79.69|84.38|82.81|92.19,0.944
tworoom,mppi_router_mp_rt0.10,50,8,42|43|44|45|46|47|48|49,31.25,1.94,32.81|28.12|28.12|32.81|35.94|35.94|20.31|35.94,0.956
tworoom,mppi_router_rt0.10,50,8,42|43|44|45|46|47|48|49,31.25,1.94,32.81|28.12|28.12|32.81|35.94|35.94|20.31|35.94,0.956
tworoom,router_rt0.10,50,8,42|43|44|45|46|47|48|49,64.65,1.93,59.38|68.75|65.62|59.38|70.31|68.75|56.25|68.75,0.965
tworoom,icem_router_mp_rt0.10,75,8,42|43|44|45|46|47|48|49,83.79,1.06,84.38|84.38|85.94|81.25|89.06|79.69|84.38|81.25,0.931
tworoom,icem_router_rt0.10,75,8,42|43|44|45|46|47|48|49,83.79,1.06,84.38|84.38|85.94|81.25|89.06|79.69|84.38|81.25,0.931
tworoom,mppi_router_mp_rt0.10,75,8,42|43|44|45|46|47|48|49,26.17,1.47,20.31|23.44|32.81|21.88|29.69|28.12|26.56|26.56,0.951
tworoom,mppi_router_rt0.10,75,8,42|43|44|45|46|47|48|49,26.17,1.47,20.31|23.44|32.81|21.88|29.69|28.12|26.56|26.56,0.951
tworoom,router_rt0.10,75,8,42|43|44|45|46|47|48|49,55.86,2.12,54.69|46.88|59.38|60.94|48.44|53.12|60.94|62.50,0.958
