rbD_pusht_gcrouter_off_s42_ds1_tauown_t50_seed43.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1933 advances=607 rejects=1581 call_ratio=0.761 routed=2 arrived=0 draft_s=0.25 exec_s=14.23 probe_s=18.00
rbD_pusht_gcrouter_off_s42_ds1_tauown_t50_seed44.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1929 advances=611 rejects=1576 call_ratio=0.759 routed=2 arrived=0 draft_s=0.26 exec_s=14.45 probe_s=18.01
rbD_pusht_gcrouter_off_s42_ds1_tauown_t50_seed45.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1900 advances=630 rejects=1546 call_ratio=0.751 routed=3 arrived=0 draft_s=0.23 exec_s=14.40 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds1_tauown_t50_seed46.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1931 advances=619 rejects=1575 call_ratio=0.757 routed=1 arrived=0 draft_s=0.24 exec_s=13.95 probe_s=18.00
rbD_pusht_gcrouter_off_s42_ds1_tauown_t50_seed47.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1912 advances=618 rejects=1562 call_ratio=0.756 routed=3 arrived=0 draft_s=0.24 exec_s=14.25 probe_s=17.99
rbD_pusht_gcrouter_off_s42_ds1_tauown_t50_seed48.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1947 advances=593 rejects=1597 call_ratio=0.767 routed=2 arrived=0 draft_s=0.25 exec_s=14.15 probe_s=18.00
rbD_pusht_gcrouter_off_s42_ds1_tauown_t50_seed49.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=1956 advances=584 rejects=1612 call_ratio=0.770 routed=2 arrived=0 draft_s=0.22 exec_s=14.18 probe_s=17.84
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed42.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2780 advances=1030 rejects=2307 call_ratio=0.730 routed=2 arrived=0 draft_s=0.36 exec_s=21.56 probe_s=17.94
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed43.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2791 advances=1019 rejects=2316 call_ratio=0.733 routed=2 arrived=0 draft_s=0.37 exec_s=21.49 probe_s=17.89
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed44.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2798 advances=1012 rejects=2330 call_ratio=0.734 routed=2 arrived=0 draft_s=0.37 exec_s=21.23 probe_s=18.08
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed45.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2747 advances=1063 rejects=2252 call_ratio=0.721 routed=2 arrived=0 draft_s=0.36 exec_s=22.06 probe_s=17.99
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed46.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2801 advances=1009 rejects=2336 call_ratio=0.735 routed=2 arrived=0 draft_s=0.37 exec_s=21.27 probe_s=17.97
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed47.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2803 advances=1007 rejects=2342 call_ratio=0.736 routed=2 arrived=0 draft_s=0.36 exec_s=21.27 probe_s=17.93
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed48.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2791 advances=1019 rejects=2314 call_ratio=0.733 routed=2 arrived=0 draft_s=0.37 exec_s=20.98 probe_s=18.00
rbD_pusht_gcrouter_off_s42_ds1_tauown_t75_seed49.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2808 advances=1002 rejects=2345 call_ratio=0.737 routed=2 arrived=0 draft_s=0.37 exec_s=21.34 probe_s=17.87
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed42.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3665 advances=1415 rejects=3118 call_ratio=0.721 routed=2 arrived=0 draft_s=0.47 exec_s=29.02 probe_s=17.99
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed43.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3586 advances=1474 rejects=2993 call_ratio=0.709 routed=3 arrived=0 draft_s=0.48 exec_s=28.55 probe_s=18.00
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed44.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3656 advances=1404 rejects=3088 call_ratio=0.723 routed=3 arrived=0 draft_s=0.51 exec_s=28.59 probe_s=17.87
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed45.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3691 advances=1389 rejects=3112 call_ratio=0.727 routed=2 arrived=0 draft_s=0.48 exec_s=29.13 probe_s=17.88
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed46.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3657 advances=1403 rejects=3089 call_ratio=0.723 routed=3 arrived=0 draft_s=0.51 exec_s=28.48 probe_s=17.88
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed47.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3667 advances=1393 rejects=3085 call_ratio=0.725 routed=3 arrived=0 draft_s=0.46 exec_s=28.01 probe_s=17.98
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed48.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3642 advances=1418 rejects=3047 call_ratio=0.720 routed=3 arrived=0 draft_s=0.49 exec_s=28.60 probe_s=18.02
rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed49.log	[gcidm+surveyor cost] exec_forwards=51200 redrafts=3660 advances=1400 rejects=3098 call_ratio=0.723 routed=3 arrived=0 draft_s=0.49 exec_s=28.51 probe_s=18.04
rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed42.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5547 advances=2133 rejects=4766 call_ratio=0.722 routed=0 arrived=0 draft_s=0.70 exec_s=42.31 probe_s=17.83
rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed43.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5506 advances=2174 rejects=4735 call_ratio=0.717 routed=0 arrived=0 draft_s=0.67 exec_s=42.30 probe_s=17.99
rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed44.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5589 advances=2091 rejects=4859 call_ratio=0.728 routed=0 arrived=0 draft_s=0.65 exec_s=41.43 probe_s=17.91
rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed45.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5624 advances=2056 rejects=4888 call_ratio=0.732 routed=0 arrived=0 draft_s=0.76 exec_s=42.34 probe_s=17.86
rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed46.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5628 advances=2052 rejects=4901 call_ratio=0.733 routed=0 arrived=0 draft_s=0.74 exec_s=41.79 probe_s=18.03
rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed47.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5618 advances=2062 rejects=4868 call_ratio=0.732 routed=0 arrived=0 draft_s=0.72 exec_s=42.22 probe_s=17.94
rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed48.log	[gcidm+surveyor cost] exec_forwards=76800 redrafts=5638 advances=2042 rejects=4899 call_ratio=0.734 routed=0 arrived=0 draft_s=0.68 exec_s=42.15 probe_s=17.96
