=== train gdm_stride15.pt (faithful recipe, subgoal-step 15) ===
[cfg] {'subgoals': 'subgoals_dense_full.pt', 'out': 'gdm_stride15.pt', 'device': 'cuda', 'seed': 42, 'mask': '5', 'custom_mask_file': None, 'window_rule': 'clamp', 'subgoal_step': 15, 'latent_dim': 192, 'n_future': 3, 'wg': 1, 'hidden': 512, 'depth': 11, 'heads': 8, 'mlp_ratio': 4.0, 'goal_cond': False, 'goal_rule': 'final', 'goal_gap': None, 'goal_gap_max': None, 'timesteps': 1000, 'parameterization': 'eps', 'schedule': 'linear', 'min_snr_gamma': 0.0, 'sampler': 'ddim', 'normalization': 'standardize', 'epochs': 20, 'batch_size': 128, 'lr': 5e-05, 'weight_decay': 0.001, 'grad_clip': 1.0, 'lr_schedule': 'warmup_cosine', 'warmup_frac': 0.01, 'amp': True, 'ema_decay': 0.0, 'num_workers': 0, 'log_every': 500}
[data] mask=5deg: 9094 episodes used; 1100325 (cond,target) pairs; window_rule=clamp; file_stride=1 subgoal_step=15 => subgoal horizon = 15 frames
[norm] native ||z|| mean=13.63 (sqrt(D)=13.86); standardize per-dim (mean|.|=0.092, std mean=0.976)
[model] GDM (DiT) head params = 53.34M (hidden=512 depth=11 heads=8); diffusion T=1000 param=eps schedule=linear sampler=ddim norm=standardize min_snr_gamma=0.0
[sched] warmup_cosine: total_steps=171940 warmup=1719 peak_lr=5.0e-05 -> 0 (eta_min)
  [iter 500] loss=0.21852 (run 0.78613, 65s, 130ms/it)
  [iter 1000] loss=0.15102 (run 0.47897, 95s, 95ms/it)
  [iter 1500] loss=0.15215 (run 0.36660, 126s, 84ms/it)
  [iter 2000] loss=0.11787 (run 0.30424, 156s, 78ms/it)
  [iter 2500] loss=0.09901 (run 0.26306, 186s, 75ms/it)
  [iter 3000] loss=0.09189 (run 0.23376, 217s, 72ms/it)
  [iter 3500] loss=0.06426 (run 0.21161, 247s, 71ms/it)
  [iter 4000] loss=0.07162 (run 0.19428, 277s, 69ms/it)
  [iter 4500] loss=0.04168 (run 0.18036, 308s, 68ms/it)
  [iter 5000] loss=0.05866 (run 0.16893, 338s, 68ms/it)
  [iter 5500] loss=0.06592 (run 0.15917, 368s, 67ms/it)
  [iter 6000] loss=0.04747 (run 0.15093, 399s, 66ms/it)
  [iter 6500] loss=0.05606 (run 0.14376, 429s, 66ms/it)
  [iter 7000] loss=0.05191 (run 0.13736, 459s, 66ms/it)
  [iter 7500] loss=0.07098 (run 0.13190, 489s, 65ms/it)
  [iter 8000] loss=0.05665 (run 0.12695, 519s, 65ms/it)
  [iter 8500] loss=0.06737 (run 0.12251, 548s, 64ms/it)
[epoch 01/20] loss=0.12172 iters=8597 (555s)
  [iter 9000] loss=0.04066 (run 0.05063, 579s, 64ms/it)
  [iter 9500] loss=0.03182 (run 0.04934, 609s, 64ms/it)
  [iter 10000] loss=0.04782 (run 0.04888, 639s, 64ms/it)
  [iter 10500] loss=0.05138 (run 0.04834, 669s, 64ms/it)
  [iter 11000] loss=0.04215 (run 0.04782, 699s, 64ms/it)
  [iter 11500] loss=0.03775 (run 0.04733, 729s, 63ms/it)
  [iter 12000] loss=0.04785 (run 0.04676, 758s, 63ms/it)
  [iter 12500] loss=0.04316 (run 0.04635, 787s, 63ms/it)
  [iter 13000] loss=0.04841 (run 0.04590, 817s, 63ms/it)
  [iter 13500] loss=0.05893 (run 0.04544, 847s, 63ms/it)
  [iter 14000] loss=0.03380 (run 0.04502, 877s, 63ms/it)
  [iter 14500] loss=0.03740 (run 0.04457, 908s, 63ms/it)
  [iter 15000] loss=0.03415 (run 0.04416, 938s, 63ms/it)
  [iter 15500] loss=0.05093 (run 0.04375, 968s, 62ms/it)
  [iter 16000] loss=0.03343 (run 0.04341, 998s, 62ms/it)
  [iter 16500] loss=0.03428 (run 0.04307, 1028s, 62ms/it)
  [iter 17000] loss=0.04533 (run 0.04271, 1058s, 62ms/it)
[epoch 02/20] loss=0.04259 iters=17194 (1070s)
  [iter 17500] loss=0.03498 (run 0.03629, 1089s, 62ms/it)
  [iter 18000] loss=0.04809 (run 0.03643, 1119s, 62ms/it)
  [iter 18500] loss=0.03055 (run 0.03622, 1149s, 62ms/it)
  [iter 19000] loss=0.04246 (run 0.03576, 1180s, 62ms/it)
  [iter 19500] loss=0.02025 (run 0.03562, 1210s, 62ms/it)
  [iter 20000] loss=0.03391 (run 0.03539, 1240s, 62ms/it)
  [iter 20500] loss=0.02979 (run 0.03524, 1270s, 62ms/it)
  [iter 21000] loss=0.03487 (run 0.03509, 1301s, 62ms/it)
  [iter 21500] loss=0.03334 (run 0.03490, 1331s, 62ms/it)
  [iter 22000] loss=0.03823 (run 0.03467, 1361s, 62ms/it)
  [iter 22500] loss=0.02368 (run 0.03447, 1392s, 62ms/it)
  [iter 23000] loss=0.02373 (run 0.03426, 1422s, 62ms/it)
  [iter 23500] loss=0.03249 (run 0.03409, 1452s, 62ms/it)
  [iter 24000] loss=0.02995 (run 0.03388, 1483s, 62ms/it)
  [iter 24500] loss=0.02521 (run 0.03374, 1513s, 62ms/it)
  [iter 25000] loss=0.03177 (run 0.03356, 1543s, 62ms/it)
  [iter 25500] loss=0.02486 (run 0.03336, 1574s, 62ms/it)
[epoch 03/20] loss=0.03328 iters=25791 (1591s)
  [iter 26000] loss=0.04024 (run 0.03065, 1604s, 62ms/it)
  [iter 26500] loss=0.01935 (run 0.03023, 1633s, 62ms/it)
  [iter 27000] loss=0.02357 (run 0.03026, 1663s, 62ms/it)
  [iter 27500] loss=0.03134 (run 0.03019, 1693s, 62ms/it)
  [iter 28000] loss=0.03538 (run 0.02991, 1722s, 62ms/it)
  [iter 28500] loss=0.02835 (run 0.02971, 1752s, 61ms/it)
  [iter 29000] loss=0.02008 (run 0.02953, 1781s, 61ms/it)
  [iter 29500] loss=0.03625 (run 0.02941, 1810s, 61ms/it)
  [iter 30000] loss=0.01562 (run 0.02935, 1841s, 61ms/it)
  [iter 30500] loss=0.02969 (run 0.02928, 1871s, 61ms/it)
