rel,accepted,state_dist
0.128506,1,0.010720
0.459036,0,0.023837
0.462434,0,0.024502
0.343015,0,0.021307
0.832363,0,0.019362
0.440025,0,0.015044
0.753747,0,0.016582
1.090193,0,0.154193
0.247678,0,0.018346
0.160397,1,0.016440
0.553036,0,0.060473
0.715637,0,0.062534
0.244601,0,0.011249
0.325142,0,0.026646
0.948755,0,0.033475
0.300505,0,0.009688
0.906680,0,0.033224
0.270839,0,0.016008
0.253232,0,0.011622
0.182953,1,0.013418
0.464218,0,0.048985
0.366789,0,0.014640
0.440022,0,0.021613
0.230668,0,0.018794
0.349661,0,0.026801
1.126404,0,0.204968
0.628610,0,0.037946
0.526411,0,0.065898
0.858649,0,0.070309
1.156220,0,0.144037
1.117011,0,0.170626
0.247844,0,0.013855
0.338540,0,0.017236
0.245706,0,0.013346
0.257419,0,0.018770
0.265364,0,0.025665
0.371316,0,0.029509
0.347618,0,0.023819
0.420869,0,0.034421
0.348419,0,0.015522
0.589871,0,0.081731
1.100919,0,0.238799
0.224150,0,0.014909
0.331233,0,0.026802
0.267660,0,0.027055
1.194767,0,0.179416
0.475735,0,0.052535
0.752546,0,0.058062
0.423959,0,0.017913
0.523390,0,0.026371
0.477669,0,0.022445
0.291500,0,0.018711
0.254329,0,0.012377
0.303219,0,0.012113
0.229424,0,0.017256
0.192498,1,0.012283
0.299372,0,0.038554
0.368359,0,0.015648
0.496532,0,0.015648
0.936467,0,0.042368
1.214165,0,0.078123
0.553369,0,0.042271
0.707007,0,0.042707
0.503440,0,0.030386
0.793820,0,0.022687
0.224587,0,0.016615
0.649430,0,0.057279
0.294200,0,0.014369
0.280318,0,0.010335
1.210981,0,0.165673
0.846135,0,0.091623
1.010522,0,0.048828
0.273212,0,0.022875
0.523309,0,0.011197
0.363942,0,0.019353
0.816772,0,0.050537
0.863182,0,0.009135
0.246189,0,0.032660
0.281364,0,0.015452
0.496139,0,0.024851
0.424409,0,0.047144
0.526238,0,0.051046
0.363780,0,0.019017
0.302341,0,0.015280
0.471608,0,0.019916
0.508798,0,0.012704
0.261918,0,0.024342
0.953199,0,0.076315
0.181518,1,0.011118
0.337593,0,0.037275
1.256656,0,0.136322
1.179715,0,0.079871
0.222842,0,0.013578
1.183413,0,0.181023
0.490618,0,0.025800
0.320094,0,0.007084
0.181299,1,0.022138
0.323608,0,0.020120
0.413488,0,0.020672
1.206653,0,0.124002
0.591340,0,0.014949
0.260305,0,0.014640
0.259610,0,0.013579
0.182430,1,0.021340
0.714895,0,0.016005
0.878904,0,0.067653
0.178497,1,0.014404
0.367008,0,0.042320
0.248906,0,0.018216
1.362008,0,0.079761
0.269113,0,0.013662
0.245270,0,0.006446
0.217080,0,0.015282
0.486700,0,0.015754
0.202152,0,0.011644
0.593852,0,0.059970
1.205954,0,0.167082
0.751817,0,0.034107
0.704835,0,0.037342
0.263931,0,0.033840
1.412907,0,0.060630
0.319158,0,0.016226
0.517890,0,0.043342
0.247513,0,0.016963
0.187943,1,0.008274
0.374109,0,0.016031
0.298590,0,0.044881
0.200176,0,0.012790
0.260723,0,0.052995
1.248629,0,0.232388
0.443880,0,0.013223
0.965237,0,0.116871
1.021067,0,0.076991
0.279567,0,0.017897
1.461037,0,0.097437
0.302176,0,0.022399
1.229505,0,0.133880
0.531001,0,0.059736
0.261943,0,0.023967
0.648009,0,0.015542
0.159673,1,0.013241
1.108744,0,0.183060
0.626523,0,0.018478
0.487203,0,0.019996
0.350519,0,0.018097
0.286201,0,0.040640
0.719187,0,0.090147
0.337258,0,0.008234
1.269444,0,0.193426
0.650479,0,0.034525
0.262849,0,0.021624
0.365766,0,0.009571
1.026253,0,0.057902
0.275495,0,0.015288
0.913270,0,0.089190
0.533934,0,0.004409
0.363492,0,0.010180
0.184628,1,0.009570
0.362095,0,0.013276
0.328143,0,0.023541
0.388450,0,0.021202
0.511034,0,0.037676
0.651959,0,0.084965
0.767169,0,0.058843
1.528797,0,0.150596
0.280230,0,0.033345
0.405642,0,0.029192
0.475000,0,0.020972
1.043495,0,0.114230
0.346534,0,0.031007
0.732425,0,0.072173
0.267676,0,0.046071
0.277295,0,0.016222
0.379975,0,0.043858
0.330556,0,0.022320
0.239726,0,0.015134
1.015871,0,0.128712
0.296305,0,0.033486
1.524555,0,0.074820
0.615070,0,0.042534
0.406694,0,0.049740
0.895713,0,0.077899
0.223041,0,0.019689
0.711799,0,0.051411
1.305480,0,0.290864
0.487498,0,0.053527
0.289642,0,0.021005
0.362296,0,0.033115
1.051861,0,0.121907
0.421125,0,0.048512
0.396346,0,0.032392
0.412585,0,0.046443
1.405448,0,0.205836
0.211516,0,0.024183
1.479400,0,0.114250
0.754176,0,0.099469
0.181155,1,0.014631
1.523218,0,0.335052
0.449965,0,0.047704
0.836597,0,0.081688
0.223224,0,0.017165
0.438816,0,0.017040
1.909935,0,0.296220
0.755614,0,0.059595
0.350609,0,0.024554
0.655787,0,0.041221
1.427123,0,0.399329
0.432470,0,0.033681
0.638390,0,0.055163
0.316851,0,0.022771
0.272105,0,0.033915
0.685780,0,0.073881
0.708676,0,0.080189
1.214965,0,0.195811
0.422564,0,0.037700
1.461890,0,0.223484
1.337708,0,0.273362
0.187793,1,0.023223
0.601795,0,0.008250
0.176833,1,0.005294
0.924363,0,0.024633
0.373962,0,0.027707
0.550696,0,0.075514
0.655670,0,0.031865
1.109808,0,0.063352
1.405014,0,0.251665
0.381604,0,0.002986
0.782013,0,0.027375
1.169445,0,0.159343
0.471237,0,0.016756
0.672254,0,0.008912
0.293366,0,0.022618
1.636364,0,0.428394
0.673011,0,0.072748
0.479487,0,0.029281
1.226531,0,0.049993
1.088644,0,0.072182
0.358834,0,0.013248
1.045317,0,0.024592
0.786070,0,0.025683
0.489798,0,0.006781
0.342103,0,0.021192
0.475480,0,0.033656
0.562416,0,0.037357
0.346567,0,0.019806
1.166366,0,0.068384
0.559894,0,0.022886
1.281479,0,0.155259
0.391294,0,0.005643
1.168470,0,0.121804
0.339747,0,0.019857
0.621091,0,0.035336
1.140050,0,0.169139
0.597796,0,0.025613
0.315926,0,0.027948
0.666815,0,0.021385
0.941016,0,0.158258
0.723652,0,0.042069
0.509063,0,0.024980
0.965335,0,0.039902
0.628490,0,0.020036
0.233427,0,0.018063
0.682631,0,0.071669
0.531179,0,0.013756
0.428581,0,0.037511
1.097379,0,0.038951
1.078746,0,0.144187
0.639806,0,0.023332
0.943274,0,0.097361
0.404080,0,0.026710
1.321782,0,0.158513
0.370655,0,0.023722
0.862051,0,0.054593
0.405776,0,0.031932
0.714364,0,0.030661
1.145726,0,0.122305
0.462822,0,0.017795
0.924406,0,0.066376
0.253783,0,0.008571
0.545159,0,0.038529
0.178663,1,0.027431
0.429693,0,0.016011
0.198993,1,0.024103
0.442066,0,0.022911
0.624030,0,0.049542
0.268227,0,0.018586
0.872222,0,0.065757
1.041918,0,0.112925
0.594082,0,0.025528
0.263248,0,0.022262
0.369244,0,0.016501
1.189784,0,0.333818
1.078434,0,0.318031
0.529467,0,0.025833
0.325050,0,0.014063
1.148334,0,0.100613
1.149780,0,0.215819
0.366046,0,0.016270
0.456087,0,0.015181
0.177728,1,0.013713
0.476635,0,0.026604
0.295404,0,0.005123
0.313318,0,0.018615
0.600615,0,0.026955
1.128061,0,0.175108
