rel,accepted,state_dist
0.269877,0,8.785286
0.181674,1,13.761895
0.451106,0,16.554267
0.124503,1,13.463371
0.107162,1,5.151837
0.396653,0,10.143961
0.275628,0,28.936979
0.206339,0,39.399416
0.312136,0,3.432777
0.097673,1,6.041498
0.393618,0,23.520778
0.242812,0,9.198598
0.207696,0,0.829382
0.143445,1,4.830706
0.194135,1,7.953224
0.326742,0,14.357263
0.084957,1,8.225210
0.112138,1,3.541411
0.264969,0,12.786609
0.442159,0,16.023295
0.170983,1,4.478802
0.251677,0,38.799993
0.252991,0,39.230156
0.395428,0,16.740861
0.457400,0,23.085319
0.232743,0,16.434956
0.184355,1,5.255259
0.340755,0,7.793896
0.650571,0,37.302642
0.297163,0,10.380435
0.132379,1,16.236926
0.143449,1,16.730669
0.542375,0,20.654783
0.134061,1,17.056710
0.228659,0,1.444594
0.392528,0,16.553205
0.415724,0,12.463196
0.155084,1,3.939360
0.138986,1,10.940251
0.307114,0,3.654454
0.102759,1,12.551043
0.166321,1,4.205746
0.263623,0,9.214242
0.192040,1,8.341218
0.106602,1,5.405408
0.273451,0,0.926682
0.180211,1,14.263298
0.207484,0,3.016428
0.093026,1,10.106574
0.209869,0,38.638821
0.160783,1,3.587921
0.152765,1,7.142688
0.191346,1,8.615049
0.091406,1,8.874227
0.081872,1,5.747760
0.352379,0,10.723854
0.318151,0,36.418757
0.184737,1,5.022730
0.259581,0,15.910244
0.130658,1,28.834571
0.472286,0,14.154541
0.450260,0,20.696077
0.126968,1,5.878141
0.185345,1,9.597190
0.254062,0,11.849364
0.546118,0,17.197610
0.560554,0,19.112336
0.421677,0,14.657318
0.161792,1,5.562716
0.527617,0,23.559613
0.194163,1,7.198988
0.185259,1,6.825927
0.243130,0,0.512451
0.362756,0,6.553500
0.227266,0,2.771772
0.189079,1,9.892505
0.209659,0,9.879678
0.103383,1,7.545258
0.213058,0,4.991468
0.350493,0,12.064163
0.180225,1,12.548589
0.342537,0,4.451721
0.188758,1,11.201755
0.232049,0,16.659067
0.178717,1,21.232093
0.234580,0,9.072406
0.288502,0,5.841012
0.350129,0,9.762972
0.444648,0,22.200789
0.137345,1,23.476209
0.126942,1,6.929480
0.160848,1,4.561740
0.155390,1,6.007713
0.264970,0,36.507336
0.200688,0,10.426036
0.272570,0,13.547950
0.441457,0,24.413792
0.220083,0,14.342535
0.407991,0,19.427628
0.378036,0,26.459182
0.246151,0,15.451889
0.205917,0,42.543286
0.501982,0,46.853651
0.339661,0,14.345249
0.439962,0,17.755232
0.328293,0,7.520523
0.520079,0,20.623196
0.302304,0,3.911632
0.188514,1,9.781829
0.131258,1,0.633737
0.148461,1,12.257973
0.643969,0,34.020582
0.113942,1,1.956787
0.186196,1,7.205230
0.078206,1,10.393249
0.108548,1,6.073823
0.277176,0,7.148280
0.166198,1,7.156297
0.203930,0,27.552742
0.587269,0,26.712261
0.135026,1,13.431981
0.323177,0,55.312758
0.296229,0,5.131550
0.333867,0,1.770327
0.275272,0,1.186373
0.106655,1,17.715191
0.142332,1,29.577547
0.137571,1,10.050027
0.184287,1,3.353737
0.290881,0,13.204791
0.142966,1,2.145923
0.184523,1,1.652797
